text,label_class,label
怀孕哪月开始影响孩子智力？不知道从怀孕的哪个月开始会影响到宝宝的智力发展呢？,其他,12
医生您好！我想请问想买这个琥珀酸美托洛尔缓释片,其他,12
手臂胸前起泡并发痒，我自己都没办法忍受我的病情了阿。,临床表现(病症表现),3
多发肌瘤会影响怀孕吗,其他,12
结核性胸膜炎。是不是吃药时间越长以后越不容易复发啊？这是什么病的症状？会不会有什么不好的影响？,其他,12
唐山县接种小儿麻痹症疫苗哪个医院好？,其他,12
直肠腺癌可不可以治愈？复发几率大概是多少？,其他,12
这几天吃咳嗽药，吃好得差不多了尿道两旁痒还有白色分泌物豆腐渣样，不臭，就是痒不敢用力煮菜，请问我该怎么办,治疗方法,5
风湿性心脏病可以吃什么,禁忌,9
糖类抗原99高000是什么原因？,病因,1
流鼻涕，吐黄痰，嗓子不疼也不咳嗽。流鼻涕流出的是水，擤出来是黄的，和痰的颜色一样。最近天气变化大，忽冷忽热，我喝的水少。,病因,1
请教一下虹膜炎有什么一同出现,相关病症,4
我整天感觉不会饿，不想吃饭，担心这样下去会营养不良,临床表现(病症表现),3
男人小便出血是怎么回事,临床表现(病症表现),3
问一下躯体性神经病会传给孕妇吗,传染性,7
"会不会是身体出了什么问题啊，流产，尿路感染怎么办,好烦啊？",治疗方法,5
慢阻肺治疗方法哪种好,治疗方法,5
尿路感染吃什么药比较好啊？左氧氟沙星这个有效的吗？,其他,12
慢阻肺疾病能够彻底治愈吗？,治愈率,8
前几天便秘夜间躺下是有那种绞痛感持续几秒时间就消失了今天解了大便晚上症状消失但肚脐下方按压痛请问这和便秘有关吗,病因,1
打扰问一下室性并行心律及室性并行心律性心动过速会传染给哪些人,传染性,7
最近经常咳嗽，流鼻涕眼泪。,临床表现(病症表现),3
一个半月的宝宝总是拉肚子怎么办,治疗方法,5
可以问一下老年人异位抗利尿素分泌综合征的定义,定义,0
请问轻度宫颈糜烂只打针能治愈吗？,其他,12
正在吃降压0号，帮帮我啊，有哪些见效快的药物的吗?,其他,12
冒昧问一下大动脉炎能治好不,治愈率,8
肛门尖锐湿疣术后20天跟女朋友接吻，摸她下面会传染吗？她会被传染尖锐湿疣吗？几率大吗？,传染性,7
可以跟深海鱼精制肝油吃吗？还是错开一些的时间服用比较好？,禁忌,9
医生，您好，马来酸噻吗洛尔滴眼液主要用于治疗什么眼睛疾病？,病因,1
你好，我想大概问一下啊有没有糖尿病患者用的无糖型强力枇杷露,其他,12
突然感到一侧脸部，手脚麻木，吐字不清，一侧肢体无力，这种情况应该怎么治疗啊？,治疗方法,5
请问这款奥氮平片主要用来治疗什么的它的疗效如何,其他,12
检查肛瘘做的是B超吗？费用是多少？,其他,12
女性尿道炎是怎么引起的？可以给我说说嘛？,病因,1
阿立哌唑片是医保药吗？可以使用医保卡报销吗？谢谢。,其他,12
九个月的孕妇可以吃枯草杆菌二连活菌颗粒和尼美舒利颗粒吗？,其他,12
夏伊-德雷格综合征痊愈几率,治愈率,8
二个月前跟一个女网友做爱了没戴套，最近龟头那里好像多了一些小肉粒，龟头侧面还有一个红点。,其他,12
做心电图和动态心电图都是心律过缓，偶尔有时头晕点，还胸闷气短，还有胸口好像刺痛,其他,12
蛛网膜囊肿的症状是什么？,临床表现(病症表现),3
可是过一会又好了，我应该要注意些什么东西呢?,禁忌,9
你好，医生，请问一下高血脂可以用丹田降脂丸吗？丹田降脂丸有什么功效和需要注意的吗,其他,12
可以吃蓖麻油炸鸡蛋来助产吗？,其他,12
强迫症是什么时候提出,定义,0
诺氟沙星过敏。心跳加快。破皮后有渗液，不结痂愈合如何治疗？、谢谢,治疗方法,5
宝宝肛门是闭合，肛门下方有一个圆珠笔芯管大小的圆滑的孔是排大便的，是先天性肛门闭锁直肠会阴瘘吗？,病因,1
你好，我老公前段时间身体经常咳嗽去医院检查出患有支气管扩张，现在已经进行治疗了，所以想知道支气管扩张治疔后症状？,临床表现(病症表现),3
尿道感染流出黄色很浓液体·有异味·排尿有点疼,临床表现(病症表现),3
突发心悸怎么处理,治疗方法,5
如果得了老年人急性肾功能衰竭要治多久,治疗时间,11
我的眼睫毛都是稀而短，很难看，可以通过什么方法来增长眼睫毛吗？会有效果吗,其他,12
右眼拍片检查发现有血管弯曲及一些血管瘤，属于严重情况吗？内蒙古婴儿在眼睛上长个血管瘤咋治好啊?,临床表现(病症表现),3
人工关节置换术后关节感染多大几率能治好,治愈率,8
您好蓝痣我会染上吗,传染性,7
月子里怎么会心悸缺血,病因,1
慢性食管炎怎么诊断,定义,0
问一下解释解释原发性腹膜后肿瘤有什么定义？,定义,0
心悸心慌吃什么水果,治疗方法,5
吃百合固金丸后身体发抖，呼吸不畅,病因,1
请问得了老烂腿治愈需要几年,治疗时间,11
擤鼻涕会不会造成软组织挫伤？最近感冒，擤鼻涕的时候姿势不对，感觉鼻头下方有点不舒服，是不是软组织挫伤呢,其他,12
肺纤维化吃什么食物好,禁忌,9
请问脑鸣在哪个科就诊,所属科室,6
男性小便疼痛吃什么药,治疗方法,5
小肚子那里长了个包，很疼，之前那里做过手术，是怎么回事？,病因,1
睡完觉起来中间有一坨。两边就扁下去，只有洗完头才能恢复正常。,临床表现(病症表现),3
请问阴道前穹窿有一蚕豆大硬结呈蓝色是否正常？,临床表现(病症表现),3
一天疼2次，我的头痛，如何治疗效果好。吃什么啊。,治疗方法,5
请问有治疗阴茎短小的药吗,治疗方法,5
扩张型心肌病会遗传的吗？,传染性,7
间质性肺炎能活几年，怎么冶?,其他,12
可不可以服用散结镇痛胶囊，心慌慌的请问吃什么药对症有什么急时应对措施？,治疗方法,5
我是一名糖尿病患者，最近我有点气短心悸，是由气血不足引起的，经常会有点无力，能不能使用益气养血口服液呢？,治疗方法,5
"我因为工作的原因,总是接触粉尘等物质,长期下来,导致了慢阻肺,最近妻子也开始咳嗽,喘息和胸闷,担心是传染给妻子就,想咨询下慢阻肺会不会传染呢?",传染性,7
抑郁症，心烦意燥，什么也不想吃,临床表现(病症表现),3
肚子旁边都很痛什么东西都不想吃吃了就吐。,临床表现(病症表现),3
便血，直肠镜观看有肿瘤触，略硬，无腹痛，不厌食，肿瘤直径约3厘米，病理直肠恶性和良性肿瘤的表面有什么区别？,其他,12
尖锐湿疣能治好吗?小阴唇内侧肉粒，无性生活史，可能是尖锐湿疣吗,定义,0
请问月经周期变成了10天是怎么回事？,临床表现(病症表现),3
请教一下眼眶骨膜炎会传给孩子吗,传染性,7
孩子肛门疼怎么回事,临床表现(病症表现),3
您好！小孩发烧吃美琳好还是儿童复方氨酚肾素片(儿童科达琳)好啊？谢谢！,其他,12
右侧背部通右侧头疼这个情况有什么药物可以改善一下？,治疗方法,5
拉肚子一天三次怎么办啊,病因,1
脓便血，成形，每日三四次，腹阵痛，腹鸣。复发，有什么中药方法治疗？,治疗方法,5
补肺活血胶囊除了可以治疗肺气肿之外，还可以治疗什么病症，有什么作用呢？,其他,12
如何区别腿肿是因为心衰还是肾病？,其他,12
法洛四联症治疗需要几次手术？,治疗方法,5
怎样自己做肛门扩张？我13岁，可以做吗？,其他,12
我爸爸有高血压，他有点咽喉肿痛，请问能服用玄麦甘桔颗粒()嘛？求答案，谢谢,临床表现(病症表现),3
大便出血怎么办,治疗方法,5
新乡市治疗脑瘫哪个医院好？,其他,12
我老公从昨天到现在一直打嗝请问医生有什么办法可以快速治疗,治疗方法,5
请问月经拖后二十天有问题吗？,其他,12
请问月经还没来是怎么回事呀？,病因,1
打扰问一下奔豚气有什么一并出现,相关病症,4
你好医生，请问一下，鹿川活络胶囊，二氟尼柳片，哺乳期妈妈可以喝吗？对婴儿会不会有什么影响？我喂奶有6个月了。,禁忌,9
期前收缩是什么病,定义,0
酒泡中药可以治痔疮吗,其他,12
我该怎样绕开间接型颈动脉海绵窦瘘,预防,2
高热惊厥之后多长时间做脑电图最好,治疗方法,5
法洛四联症的症状是什么？,定义,0
什么叫智能障碍?,定义,0
请问外阴毛痒局部起泡肛门处容易破是怎么回事？,临床表现(病症表现),3
尿道痒痒是怎么回事？,病因,1
医生您好，我最近总是心烦意乱，焦虑不安，自己无法控制情绪，总为以前的事情生气，胡思乱想，该咋办,治疗方法,5
我上周在市医院检查发现阴唇系带有尖锐湿疣，问下怎么做才能治疗不复发呢?平时应该多吃点什么好？,其他,12
支气管扩张该怎么办啊？求帮助,治疗方法,5
小孩五个月八天老拉肚子一个月了,临床表现(病症表现),3
脑疝昏迷不醒怎么办？,治疗方法,5
什么是血管瘤信息,定义,0
什么手段可以躲掉鞍上生殖细胞瘤,预防,2
最近为什么感到心悸,临床表现(病症表现),3
如果得了闭经溢乳综合征做啥检查,化验/体检方案,10
这几天一直感觉做事没什么精神，白天爱打瞌睡，晚上又睡不着觉,病因,1
请问高胰岛素血症是糖尿病吗,相关病症,4
请问得了肛廔治好希望大么？,治愈率,8
求助大家！宝宝的臀部红肿还长了脓包如何治疗？当时只是尿布疹，现在越变越严重了。,治疗方法,5
家孩子的小脚趾有的血管瘤，有五个月了，開始是脖子那几顆，現在是不斷變多，内蒙古婴儿小脚趾有个血管瘤可以治好吗？,治愈率,8
心包缩窄的治疗与预防方法有哪些？,其他,12
孕期一切正常，生宝宝那天晚上血压升高，后恢复正常，吃完感冒药头晕测量血压13090。,病因,1
吃治心脏病的药会减少不,其他,12
脑出血应该如何治疗？,治疗方法,5
打扰问一下小儿珠蛋白生成障碍性贫血有什么一并发生,相关病症,4
精神压力过大，现在导致脾气也很大，又经常怀疑我老公，是不是我出现什么问题了？,临床表现(病症表现),3
得了慢阻肺怎么办?,治疗方法,5
严重急性呼吸综合征有什么并发,相关病症,4
鼻咽癌能过性生活吗？,其他,12
三叉神经营养性损害要做哪些检查,化验/体检方案,10
稳心颗粒我要吃多久呢，请问怎么办呢？可以用什么药物来治疗吗？,其他,12
经常性的头痛，我通过饮食来调理会有效果吗？,治愈率,8
鼻咽癌放化疗后白细胞下降是怎么回事？,临床表现(病症表现),3
问一下眼眶骨肉瘤能治吗,治愈率,8
每晚睡觉大脑都会想事，都是半睡半醒状态心理有点紧替感觉,病因,1
就是吃完饭和喝完水之后就感觉痰特别多,病因,1
有什么药物是能用于肾结石的病情的吗？最好见效快一点的,其他,12
请问轻度宫颈糜烂应该怎么治好？,治疗方法,5
爬上二楼心脏跳得特别厉害，感觉要掉下去的感觉，站不住，只能趴着，好一会才能好转,临床表现(病症表现),3
请问阴道炎对月经有没有影响？,其他,12
当时医生配的是培哚普利片后来没买到医生说马来酸依那普利片也是一样的，所以我想问问,其他,12
什么会导致便血？什么情况会导致便血，。,病因,1
您好如何理解肌阵挛性小脑协调障碍是啥意思,定义,0
昨晚头疼的睡不着觉,病因,1
宝宝出现便秘，但吃便血添加奶伴侣效果不明显。该怎么办？,治疗方法,5
痔疮几年了，大便带血，最近有异物脱出，疼痛，如何治疗？,治疗方法,5
女人尖锐湿疣能摸到，看见吗？我息肉能是尖锐湿疣吗？女人尖锐湿疣能摸到，看见吗？我息肉能是尖锐湿疣吗？,其他,12
小儿多发性内分泌腺瘤Ⅱ型挂啥科,所属科室,6
我一直有高血压，最近觉得头晕，可以服用复方天麻密环糖肽片吗,治疗方法,5
小孩先天性肛漏？刚出生的婴儿肛门上面有一个小小的洞。,临床表现(病症表现),3
去年孩子的右脚跟还是红点，越长越大，内蒙古婴儿右脚跟处有红斑点是不是血管瘤？,临床表现(病症表现),3
你好。我以前颈部有个淋巴结不大。但这段时间大了需要手术吗。,治愈率,8
你好请问盐酸班布特罗片能与头孢一起吃吗,其他,12
4个月宝宝大便异常,临床表现(病症表现),3
请问经期血的颜色不正常怎么回事？,病因,1
一天睡多长时间好？,其他,12
请问得了其他类精神活性物质依赖可以挂什么科,所属科室,6
请问乳腺导管旺炽性增生和乳腺癌有联系吗,相关病症,4
